season,week,position,player_id,player_display_name,actual,baseline_pred,ensemble_pred,model_pred,q10,q50,q90,baseline_error,model_error,ensemble_error,model_advantage,ensemble_advantage
2023,1,WR,00-0037740,Garrett Wilson,14.4,10.375,12.672,11.618,4.101,9.153,23.496,4.025,2.782,1.728,1.243,2.297
2023,1,WR,00-0037741,Jahan Dotson,9.0,14.25,12.002,11.687,3.294,8.995,22.069,5.25,2.687,3.002,2.563,2.248
2023,1,WR,00-0037742,Treylon Burks,4.7,7.375,6.843,6.142,0.52,5.358,16.748,2.675,1.442,2.143,1.233,0.532
2023,1,WR,00-0037801,KaVontae Turpin,10.5,0.0,3.104,3.701,-0.041,2.491,9.102,10.5,6.799,7.396,3.701,3.104
2023,1,WR,00-0037816,Romeo Doubs,18.6,5.525,5.991,5.711,0.262,4.843,15.718,13.075,12.889,12.609,0.186,0.466
2023,1,WR,00-0038090,Skyy Moore,0.4,2.675,5.2,5.572,0.054,3.475,14.191,2.275,5.172,4.8,-2.897,-2.525
2023,1,WR,00-0038092,Erik Ezukanma,1.7,1.3,4.243,4.265,-0.019,2.515,12.342,0.4,2.565,2.543,-2.165,-2.143
2023,2,RB,00-0030513,Latavius Murray,11.1,9.925,12.107,12.209,2.331,10.303,21.397,1.175,1.109,1.007,0.066,0.168
2023,2,RB,00-0031376,Jerick McKinnon,5.2,11.5,8.037,7.82,1.296,6.746,17.144,6.3,2.62,2.837,3.68,3.463
2023,2,RB,00-0031687,Raheem Mostert,25.7,12.275,12.93,13.124,2.19,10.407,21.724,13.425,12.576,12.77,0.849,0.655
2023,2,RB,00-0032104,Ameer Abdullah,1.5,2.525,3.358,3.454,0.048,2.442,9.392,1.025,1.954,1.858,-0.929,-0.833
2023,2,RB,00-0032764,Derrick Henry,18.5,18.15,14.275,12.807,4.98,12.791,25.338,0.35,5.693,4.225,-5.343,-3.875
2023,2,RB,00-0033045,Ezekiel Elliott,1.3,7.775,10.144,10.019,1.522,7.715,21.129,6.475,8.719,8.844,-2.244,-2.369
2023,2,RB,00-0033280,Christian McCaffrey,22.5,21.975,18.231,17.898,7.591,15.123,26.297,0.525,4.602,4.269,-4.077,-3.744
2023,2,RB,00-0033308,Matt Breida,0.5,5.3,6.025,6.116,0.922,4.296,15.546,4.8,5.616,5.525,-0.816,-0.725
2023,2,RB,00-0033526,Samaje Perine,5.4,5.9,7.85,7.668,1.361,6.748,17.765,0.5,2.268,2.45,-1.768,-1.95
2023,2,RB,00-0033553,James Conner,16.6,17.275,15.045,14.795,6.242,13.023,23.739,0.675,1.805,1.555,-1.13,-0.88
2023,2,RB,00-0033854,Dare Ogunbowale,0.4,4.375,6.761,7.202,1.355,6.197,18.186,3.975,6.802,6.361,-2.827,-2.386
2023,2,RB,00-0033893,Dalvin Cook,0.2,7.175,9.88,10.481,2.944,11.924,20.534,6.975,10.281,9.68,-3.306,-2.705
2023,2,RB,00-0033897,Joe Mixon,13.5,14.075,12.577,11.954,3.988,10.706,22.977,0.575,1.546,0.923,-0.971,-0.348
2023,2,RB,00-0033948,Jamaal Williams,2.9,13.125,11.646,11.751,2.396,9.596,22.477,10.225,8.851,8.746,1.374,1.479
2023,2,RB,00-0034184,Gus Edwards,12.2,4.225,4.751,4.372,0.212,3.173,13.524,7.975,7.828,7.449,0.147,0.526
2023,2,RB,00-0034414,Boston Scott,4.0,3.5,5.105,5.225,0.537,3.719,13.536,0.5,1.225,1.105,-0.725,-0.605
2023,2,RB,00-0034681,Chase Edmonds,1.2,5.725,7.982,8.5,0.788,5.502,17.559,4.525,7.3,6.782,-2.775,-2.257
2023,2,RB,00-0034750,Rashaad Penny,2.4,10.875,10.921,10.7,3.267,7.685,20.482,8.475,8.3,8.521,0.175,-0.046
2023,2,RB,00-0034791,Nick Chubb,6.4,15.925,13.362,12.613,4.996,12.02,23.383,9.525,6.213,6.962,3.312,2.563
2023,2,RB,00-0034844,Saquon Barkley,27.2,16.725,16.276,16.529,5.622,13.598,25.323,10.475,10.671,10.924,-0.196,-0.449
2023,2,RB,00-0034972,Alexander Mattison,4.9,9.9,9.004,9.631,1.615,7.599,20.154,5.0,4.731,4.104,0.269,0.896
2023,2,RB,00-0034975,Justice Hill,8.3,4.425,5.329,5.852,0.498,3.795,14.026,3.875,2.448,2.971,1.427,0.904
2023,2,RB,00-0035243,Miles Sanders,7.7,6.825,8.207,8.258,1.753,8.068,19.196,0.875,0.558,0.507,0.317,0.368
2023,2,RB,00-0035250,Devin Singletary,3.4,8.55,8.751,9.102,1.373,8.47,19.349,5.15,5.702,5.351,-0.552,-0.201
2023,2,RB,00-0035261,Tony Pollard,19.9,13.175,11.499,11.638,2.994,10.249,22.371,6.725,8.262,8.401,-1.537,-1.676
2023,2,RB,00-0035291,Trayveon Williams,2.4,0.175,3.002,3.401,0.111,1.769,12.075,2.225,1.001,0.602,1.224,1.623
2023,2,RB,00-0035567,Craig Reynolds,1.5,6.025,5.962,5.882,0.376,3.859,13.227,4.525,4.382,4.462,0.143,0.063
2023,2,RB,00-0035628,D'Ernest Johnson,2.7,-0.1,2.568,3.068,0.111,1.596,9.343,2.8,0.368,0.132,2.432,2.668
2023,2,RB,00-0035657,Damien Harris,9.3,4.9,8.932,8.947,1.368,6.232,17.536,4.4,0.353,0.368,4.047,4.032
2023,2,RB,00-0035685,David Montgomery,12.4,7.875,11.354,11.866,1.932,8.297,20.42,4.525,0.534,1.046,3.991,3.479
2023,2,RB,00-0035700,Josh Jacobs,9.9,10.4,13.909,15.237,5.049,12.262,23.919,0.5,5.337,4.009,-4.837,-3.509
2023,2,RB,00-0035860,Tony Jones,15.4,2.725,4.83,4.809,0.275,3.806,13.794,12.675,10.591,10.57,2.084,2.105
2023,2,RB,00-0035973,Patrick Taylor,0.1,1.85,3.658,4.205,0.153,2.706,11.894,1.75,4.105,3.558,-2.355,-1.808
2023,2,RB,00-0036020,Salvon Ahmed,7.1,3.475,4.672,4.898,0.275,3.219,12.709,3.625,2.202,2.428,1.423,1.197
2023,2,RB,00-0036139,Rico Dowdle,5.3,0.6,3.372,3.937,0.175,2.483,12.442,4.7,1.363,1.928,3.337,2.772
2023,2,RB,00-0036187,Reggie Gilliam,1.3,0.55,4.263,3.269,0.252,2.274,9.522,0.75,1.969,2.963,-1.219,-2.213
2023,2,RB,00-0036251,Zack Moss,20.7,11.15,12.329,13.544,4.214,10.322,21.834,9.55,7.156,8.371,2.394,1.179
2023,2,RB,00-0036265,AJ Dillon,7.3,7.95,10.205,10.58,1.871,7.43,21.797,0.65,3.28,2.905,-2.63,-2.255
2023,2,RB,00-0036275,D'Andre Swift,27.1,12.025,11.707,11.502,2.29,7.584,19.369,15.075,15.598,15.393,-0.523,-0.318
2023,2,RB,00-0036328,Antonio Gibson,8.3,4.65,6.571,6.436,1.161,5.885,17.688,3.65,1.864,1.729,1.786,1.921
2023,2,RB,00-0036360,Clyde Edwards-Helaire,3.7,1.925,4.313,4.331,0.286,3.145,12.98,1.775,0.631,0.613,1.144,1.162
2023,2,RB,00-0036370,Joshua Kelley,3.9,7.325,8.793,9.091,1.864,7.671,17.932,3.425,5.191,4.893,-1.766,-1.468
2023,2,RB,00-0036425,DeeJay Dallas,0.3,7.35,6.445,7.057,0.705,7.53,14.776,7.05,6.757,6.145,0.293,0.905
2023,2,RB,00-0036555,Chuba Hubbard,10.0,9.45,10.108,10.862,2.806,9.579,19.605,0.55,0.862,0.108,-0.312,0.442
2023,2,RB,00-0036569,Gary Brightwell,0.0,2.8,1.235,0.637,-0.136,0.189,3.199,2.8,0.637,1.235,2.163,1.565
2023,2,RB,00-0036875,Rhamondre Stevenson,15.0,9.625,13.098,11.945,2.899,11.071,23.348,5.375,3.055,1.902,2.32,3.473
2023,2,RB,00-0036893,Najee Harris,5.3,13.775,12.478,11.473,3.733,11.341,22.597,8.475,6.173,7.178,2.302,1.297
2023,2,RB,00-0036906,Khalil Herbert,6.8,5.675,7.722,7.438,1.22,6.476,16.96,1.125,0.638,0.922,0.487,0.203
2023,2,RB,00-0036924,Michael Carter,2.1,4.7,4.883,5.664,0.619,4.145,13.453,2.6,3.564,2.783,-0.964,-0.183
2023,2,RB,00-0036973,Travis Etienne,6.2,16.0,12.917,12.752,3.589,10.247,21.55,9.8,6.552,6.717,3.248,3.083
2023,2,RB,00-0036997,Javonte Williams,7.8,7.975,11.253,12.044,2.897,9.413,22.431,0.175,4.244,3.453,-4.069,-3.278
2023,2,RB,00-0037197,Isiah Pacheco,8.0,11.175,10.792,10.978,1.844,8.821,20.5,3.175,2.978,2.792,0.197,0.383
2023,2,RB,00-0037228,Jaylen Warren,12.6,7.725,8.183,8.041,1.927,7.603,17.768,4.875,4.559,4.417,0.316,0.458
2023,2,RB,00-0037248,James Cook,19.9,11.775,11.322,12.22,2.354,10.11,20.904,8.125,7.68,8.578,0.445,-0.453
2023,2,RB,00-0037256,Rachaad White,21.3,8.375,10.483,10.911,2.76,9.092,21.359,12.925,10.389,10.817,2.536,2.108
2023,2,RB,00-0037258,Dameon Pierce,5.5,8.9,10.135,9.953,1.63,8.159,18.621,3.4,4.453,4.635,-1.053,-1.235
2023,2,RB,00-0037263,Tyler Allgeier,4.8,17.525,13.608,12.945,5.169,11.563,24.303,12.725,8.145,8.808,4.58,3.917
2023,2,RB,00-0037267,Jerome Ford,24.1,0.625,5.119,6.084,0.844,4.258,14.377,23.475,18.016,18.981,5.459,4.494
2023,2,RB,00-0037276,Ty Chandler,2.9,1.6,3.898,4.533,0.252,3.228,13.365,1.3,1.633,0.998,-0.333,0.302
2023,2,RB,00-0037299,Keaontay Ingram,0.6,0.525,2.115,3.091,0.178,2.38,11.824,0.075,2.491,1.515,-2.416,-1.44
2023,2,RB,00-0037525,Jordan Mason,0.0,4.125,0.773,0.161,-0.19,-0.046,3.045,4.125,0.161,0.773,3.964,3.352
2023,2,RB,00-0037557,Ronnie Rivers,1.4,3.333,3.971,4.108,0.299,3.396,12.416,1.933,2.708,2.571,-0.775,-0.638
2023,2,RB,00-0037594,Julius Chestnut,0.0,1.05,-0.781,0.116,-0.196,-0.058,4.244,1.05,0.116,0.781,0.934,0.269
2023,2,RB,00-0037746,Brian Robinson,28.9,9.95,11.931,12.46,4.481,11.075,22.851,18.95,16.44,16.969,2.51,1.981
2023,2,RB,00-0037840,Kyren Williams,28.0,5.45,7.541,8.266,1.997,6.247,19.426,22.55,19.734,20.459,2.816,2.091
2023,2,RB,00-0038040,Zamir White,0.2,0.85,2.827,3.991,0.115,1.73,12.332,0.65,3.791,2.627,-3.141,-1.977
2023,2,RB,00-0038045,Isaiah Spiller,0.3,2.225,4.013,4.307,0.23,3.436,12.238,1.925,4.007,3.713,-2.082,-1.788
2023,2,RB,00-0038098,Pierre Strong,6.1,2.425,4.939,4.666,0.275,3.122,10.729,3.675,1.434,1.161,2.241,2.514
2023,2,RB,00-0038120,Breece Hall,0.9,19.175,11.072,10.957,5.835,10.268,18.26,18.275,10.057,10.172,8.218,8.103
2023,2,RB,00-0038134,Kenneth Walker III,18.4,12.95,13.931,14.163,4.933,11.92,24.855,5.45,4.237,4.469,1.213,0.981
2023,2,RB,00-0038396,Eric Gray,0.0,0.0,0.126,0.525,-0.194,0.601,4.975,0.0,0.525,0.126,-0.525,-0.126
2023,2,RB,00-0038542,Bijan Robinson,21.2,20.3,14.439,13.751,4.745,12.355,25.348,0.9,7.449,6.761,-6.549,-5.861
2023,2,RB,00-0038622,Deuce Vaughn,6.2,0.8,3.998,4.803,0.214,2.611,12.469,5.4,1.397,2.202,4.003,3.198
2023,2,RB,00-0038794,Jaleel McLaughlin,6.5,0.3,2.097,2.681,0.063,1.77,8.135,6.2,3.819,4.403,2.381,1.797
2023,2,RB,00-0038951,Sean Tucker,0.7,4.4,5.789,5.433,0.303,3.553,14.306,3.7,4.733,5.089,-1.033,-1.389
2023,2,RB,00-0039021,Roschon Johnson,6.2,17.5,11.947,12.064,4.517,10.971,22.389,11.3,5.864,5.747,5.436,5.553
2023,2,RB,00-0039032,Tyjae Spears,7.5,3.8,8.43,8.736,1.855,8.057,16.684,3.7,1.236,0.93,2.464,2.77
2023,2,RB,00-0039139,Jahmyr Gibbs,12.6,8.0,8.55,8.642,1.105,5.424,16.836,4.6,3.958,4.05,0.642,0.55
2023,2,RB,00-0039165,Zach Charbonnet,5.0,1.1,4.166,5.052,0.392,2.992,12.798,3.9,0.052,0.834,3.848,3.066
2023,2,WR,00-0028002,Randall Cobb,0.0,2.15,3.779,4.454,0.037,3.511,12.674,2.15,4.454,3.779,-2.304,-1.629
2023,2,WR,00-0030035,Adam Thielen,20.4,4.15,5.814,6.415,1.939,5.721,15.273,16.25,13.985,14.586,2.265,1.664
2023,2,WR,00-0030068,Marquise Goodwin,0.0,5.825,4.835,4.777,0.034,4.307,13.368,5.825,4.777,4.835,1.048,0.99
2023,2,WR,00-0030279,Keenan Allen,31.1,19.4,16.566,17.081,5.991,13.907,26.258,11.7,14.019,14.534,-2.319,-2.834
2023,2,WR,00-0030431,Robert Woods,13.4,10.4,10.783,10.876,1.933,9.43,20.974,3.0,2.524,2.617,0.476,0.383
2023,2,WR,00-0030564,DeAndre Hopkins,8.0,10.2,13.85,14.33,4.921,12.632,24.479,2.2,6.33,5.85,-4.13,-3.65
2023,2,WR,00-0031235,Odell Beckham Jr.,5.9,9.525,9.209,9.177,2.003,7.733,19.611,3.625,3.277,3.309,0.348,0.316
2023,2,WR,00-0031381,Davante Adams,20.4,15.675,12.815,12.112,3.924,10.449,24.122,4.725,8.288,7.585,-3.563,-2.86
2023,2,WR,00-0031408,Mike Evans,29.1,21.625,13.271,13.807,4.114,12.054,24.787,7.475,15.293,15.829,-7.818,-8.354
2023,2,WR,00-0031428,Allen Robinson,3.2,9.975,9.771,9.613,2.785,8.052,18.59,6.775,6.413,6.571,0.362,0.204
2023,2,WR,00-0031544,Amari Cooper,16.0,13.125,12.257,12.849,2.19,9.364,21.341,2.875,3.151,3.743,-0.276,-0.868
2023,2,WR,00-0031547,DeVante Parker,11.7,11.475,7.513,7.229,0.524,6.755,16.843,0.225,4.471,4.187,-4.246,-3.962
2023,2,WR,00-0031549,Nelson Agholor,17.3,2.375,4.276,3.494,-0.02,3.67,14.562,14.925,13.806,13.024,1.119,1.901
2023,2,WR,00-0031588,Stefon Diggs,13.6,16.225,13.516,14.086,4.1,12.613,25.324,2.625,0.486,0.084,2.139,2.541
2023,2,WR,00-0031763,DeAndre Carter,0.0,2.55,4.634,5.245,0.01,3.366,13.589,2.55,5.245,4.634,-2.695,-2.084
2023,2,WR,00-0031941,Jamison Crowder,0.0,1.55,0.902,0.163,-0.189,-0.032,2.721,1.55,0.163,0.902,1.387,0.648
2023,2,WR,00-0032200,Ty Montgomery,0.0,3.65,4.678,4.602,0.011,3.193,12.629,3.65,4.602,4.678,-0.952,-1.028
2023,2,WR,00-0032211,Tyler Lockett,25.9,8.925,8.929,8.786,1.376,7.225,18.949,16.975,17.114,16.971,-0.139,0.004
2023,2,WR,00-0032385,Sterling Shepard,1.4,8.6,8.007,7.873,2.259,7.382,18.614,7.2,6.473,6.607,0.727,0.593
2023,2,WR,00-0032398,Chris Moore,5.9,3.4,6.821,6.999,0.89,5.05,16.8,2.5,1.099,0.921,1.401,1.579
2023,2,WR,00-0032464,Kalif Raymond,13.7,7.1,6.458,5.945,0.36,4.611,15.442,6.6,7.755,7.242,-1.155,-0.642
2023,2,WR,00-0032765,Michael Thomas,12.5,15.55,12.43,12.398,2.537,11.548,21.785,3.05,0.102,0.07,2.948,2.98
2023,2,WR,00-0033009,Tyler Boyd,11.2,8.175,7.183,6.622,0.437,5.25,15.237,3.025,4.578,4.017,-1.553,-0.992
2023,2,WR,00-0033040,Tyreek Hill,15.0,19.7,14.083,13.885,4.134,12.24,25.221,4.7,1.115,0.917,3.585,3.783
2023,2,WR,00-0033251,Zach Pascal,1.9,0.4,2.492,3.595,-0.022,2.527,11.142,1.5,1.695,0.592,-0.195,0.908
2023,2,WR,00-0033282,Curtis Samuel,6.2,7.35,7.056,7.754,0.243,5.436,14.493,1.15,1.554,0.856,-0.404,0.294
2023,2,WR,00-0033292,Trent Taylor,0.0,0.0,0.006,0.259,-0.189,0.063,3.64,0.0,0.259,0.006,-0.259,-0.006
2023,2,WR,00-0033307,Kendrick Bourne,6.9,15.15,9.449,9.76,1.756,8.443,19.574,8.25,2.86,2.549,5.39,5.701
2023,2,WR,00-0033466,Isaiah McKenzie,1.7,2.225,3.408,3.245,-0.005,2.608,11.169,0.525,1.545,1.708,-1.02,-1.183
2023,2,WR,00-0033536,Mike Williams,16.6,10.925,10.42,10.623,2.423,9.051,20.473,5.675,5.977,6.18,-0.302,-0.505
2023,2,WR,00-0033555,Mack Hollins,9.0,4.575,7.97,7.85,1.199,5.753,13.95,4.425,1.15,1.03,3.275,3.395
2023,2,WR,00-0033572,Jamal Agnew,1.5,1.05,3.738,3.823,-0.008,2.321,12.661,0.45,2.323,2.238,-1.873,-1.788
2023,2,WR,00-0033857,JuJu Smith-Schuster,7.8,5.65,7.942,7.989,0.978,6.095,17.526,2.15,0.189,0.142,1.961,2.008
2023,2,WR,00-0033891,Zay Jones,0.0,7.525,10.742,10.53,2.609,10.201,19.582,7.525,10.53,10.742,-3.005,-3.217
2023,2,WR,00-0033921,Chris Godwin Jr.,10.8,13.725,12.49,13.344,2.967,12.176,22.818,2.925,2.544,1.69,0.381,1.235
2023,2,WR,00-0033943,Josh Reynolds,23.6,5.3,7.256,6.943,0.371,5.573,14.807,18.3,16.657,16.344,1.643,1.956
2023,2,WR,00-0034054,River Cracraft,5.4,7.225,5.713,5.322,0.019,4.395,13.354,1.825,0.078,0.313,1.747,1.512
2023,2,WR,00-0034272,Marquez Valdes-Scantling,3.3,4.325,7.727,6.706,0.172,5.46,15.13,1.025,3.406,4.427,-2.381,-3.402
2023,2,WR,00-0034286,Richie James,0.0,9.8,8.072,8.187,1.356,6.323,18.882,9.8,8.187,8.072,1.613,1.728
2023,2,WR,00-0034297,Byron Pringle,1.4,4.7,4.796,5.186,0.032,3.91,13.357,3.3,3.786,3.396,-0.486,-0.096
2023,2,WR,00-0034317,Keith Kirkwood,0.0,0.95,3.865,4.604,-0.047,3.032,12.605,0.95,4.604,3.865,-3.654,-2.915
2023,2,WR,00-0034348,Courtland Sutton,11.6,11.325,9.632,9.404,1.8,7.791,19.682,0.275,2.196,1.968,-1.921,-1.693
2023,2,WR,00-0034386,Justin Watson,7.2,4.475,5.916,6.146,0.126,4.029,14.678,2.725,1.054,1.284,1.671,1.441
2023,2,WR,00-0034407,Ray-Ray McCloud,0.0,4.575,1.655,0.226,-0.181,0.062,5.084,4.575,0.226,1.655,4.349,2.92
2023,2,WR,00-0034419,Braxton Berrios,4.8,2.65,4.224,4.102,0.001,3.296,12.533,2.15,0.698,0.576,1.452,1.574
2023,2,WR,00-0034521,Allen Lazard,4.3,10.675,10.232,9.6,1.906,8.843,20.744,6.375,5.3,5.932,1.075,0.443
2023,2,WR,00-0034646,Brandon Powell,0.0,2.275,1.517,0.364,-0.186,-0.089,3.105,2.275,0.364,1.517,1.911,0.758
2023,2,WR,00-0034764,Michael Gallup,1.3,6.125,7.032,7.14,1.449,5.484,16.426,4.825,5.84,5.732,-1.015,-0.907
2023,2,WR,00-0034775,Christian Kirk,21.96,8.375,10.308,11.451,2.535,10.025,21.867,13.585,10.509,11.652,3.076,1.933
2023,2,WR,00-0034777,DJ Chark,2.5,7.4,7.978,8.207,2.56,6.839,16.953,4.9,5.707,5.478,-0.807,-0.578
2023,2,WR,00-0034827,DJ Moore,16.4,12.575,12.597,13.056,2.769,10.124,22.259,3.825,3.344,3.803,0.481,0.022
2023,2,WR,00-0034837,Calvin Ridley,5.2,16.45,15.435,15.73,6.653,13.68,26.745,11.25,10.53,10.235,0.72,1.015
2023,2,WR,00-0034983,Hunter Renfrow,3.3,10.2,8.371,8.179,0.985,5.68,18.577,6.9,4.879,5.071,2.021,1.829
2023,2,WR,00-0035140,Mecole Hardman,1.6,18.275,8.443,8.14,1.309,8.167,19.322,16.675,6.54,6.843,10.135,9.832
2023,2,WR,00-0035215,Deonte Harty,2.4,1.55,3.414,3.947,-0.004,2.65,12.225,0.85,1.547,1.014,-0.697,-0.164
2023,2,WR,00-0035406,Lil'Jordan Humphrey,1.4,2.75,2.997,3.443,-0.022,2.571,11.247,1.35,2.043,1.597,-0.693,-0.247
2023,2,WR,00-0035500,Greg Dortch,0.0,9.075,2.568,-0.237,-0.157,-0.084,6.222,9.075,0.237,2.568,8.838,6.507
2023,2,WR,00-0035535,Darius Slayton,9.2,6.275,7.395,7.757,0.973,6.348,17.588,2.925,1.443,1.805,1.482,1.12
2023,2,WR,00-0035639,Parris Campbell,6.1,6.55,8.241,8.17,2.23,7.079,22.129,0.45,2.07,2.141,-1.62,-1.691
2023,2,WR,00-0035640,DK Metcalf,13.5,9.275,11.94,13.586,2.851,11.317,23.426,4.225,0.086,1.56,4.139,2.665
2023,2,WR,00-0035645,Gunner Olszewski,-1.0,1.0,2.549,3.395,-0.044,2.339,8.405,2.0,4.395,3.549,-2.395,-1.549
2023,2,WR,00-0035659,Terry McLaurin,16.4,11.225,10.352,11.055,1.544,8.824,19.505,5.175,5.345,6.048,-0.17,-0.873
2023,2,WR,00-0035662,Marquise Brown,17.4,7.825,9.651,10.065,2.164,7.686,18.299,9.575,7.335,7.749,2.24,1.826
2023,2,WR,00-0035676,A.J. Brown,6.9,16.1,18.349,19.428,4.878,13.372,25.873,9.2,12.528,11.449,-3.328,-2.249
2023,2,WR,00-0035703,Miles Boykin,1.5,0.25,1.808,3.251,-0.058,2.259,10.67,1.25,1.751,0.308,-0.501,0.942
2023,2,WR,00-0035719,Deebo Samuel Sr.,22.1,10.6,13.131,13.689,3.329,11.071,22.089,11.5,8.411,8.969,3.089,2.531
2023,2,WR,00-0036165,Isaiah Hodgins,14.0,11.55,9.702,9.748,2.675,8.401,20.629,2.45,4.252,4.298,-1.802,-1.848
2023,2,WR,00-0036182,Nick Westbrook-Ikhine,11.5,3.875,6.69,7.13,0.743,4.643,15.436,7.625,4.37,4.81,3.255,2.815
2023,2,WR,00-0036196,Gabe Davis,21.2,8.3,10.897,11.527,2.167,9.265,20.227,12.9,9.673,10.303,3.227,2.597
2023,2,WR,00-0036233,Donovan Peoples-Jones,1.7,4.475,7.535,7.325,1.039,5.48,17.622,2.775,5.625,5.835,-2.85,-3.06
2023,2,WR,00-0036252,Michael Pittman,13.6,14.925,13.627,14.036,3.578,10.93,24.235,1.325,0.436,0.027,0.889,1.298
2023,2,WR,00-0036259,Jauan Jennings,7.1,3.175,5.91,5.842,0.042,4.023,14.979,3.925,1.258,1.19,2.667,2.735
2023,2,WR,00-0036261,Brandon Aiyuk,7.3,20.65,14.96,13.679,3.483,11.151,24.845,13.35,6.379,7.66,6.971,5.69
2023,2,WR,00-0036268,Laviska Shenault Jr.,0.7,4.575,4.626,4.688,0.002,2.708,12.371,3.875,3.988,3.926,-0.113,-0.051
2023,2,WR,00-0036322,Justin Jefferson,24.9,16.4,14.16,14.29,4.199,12.832,24.299,8.5,10.61,10.74,-2.11,-2.24
2023,2,WR,00-0036326,Chase Claypool,12.6,2.675,6.28,5.907,0.138,4.234,16.958,9.925,6.693,6.32,3.232,3.605
2023,2,WR,00-0036331,Devin Duvernay,1.5,3.8,5.666,6.528,0.076,4.477,15.681,2.3,5.028,4.166,-2.728,-1.866
2023,2,WR,00-0036345,K.J. Osborn,12.4,11.6,12.689,11.805,2.282,9.167,21.831,0.8,0.595,0.289,0.205,0.511
2023,2,WR,00-0036358,CeeDee Lamb,25.3,20.725,15.072,15.143,5.039,12.482,24.945,4.575,10.157,10.228,-5.582,-5.653
2023,2,WR,00-0036407,Jerry Jeudy,5.5,16.85,14.778,13.928,3.191,11.752,24.546,11.35,8.428,9.278,2.922,2.072
2023,2,WR,00-0036410,Tee Higgins,28.9,11.2,10.373,9.769,1.971,9.933,21.27,17.7,19.131,18.527,-1.431,-0.827
2023,2,WR,00-0036415,Van Jefferson,1.9,7.775,9.671,10.01,1.671,7.633,18.457,5.875,8.11,7.771,-2.235,-1.896
2023,2,WR,00-0036497,Tim Jones,0.0,0.75,0.96,0.094,-0.189,0.023,3.446,0.75,0.094,0.96,0.656,-0.21
2023,2,WR,00-0036550,Rashod Bateman,4.8,4.85,6.829,6.548,0.244,4.749,16.507,0.05,1.748,2.029,-1.698,-1.979
2023,2,WR,00-0036554,Nico Collins,27.6,11.675,11.927,11.888,3.4,10.227,22.929,15.925,15.712,15.673,0.213,0.252
2023,2,WR,00-0036613,Jaylen Waddle,12.4,13.9,11.926,12.403,2.616,9.315,20.153,1.5,0.003,0.474,1.497,1.026
2023,2,WR,00-0036626,Dyami Brown,5.5,1.05,2.354,3.489,-0.051,2.292,11.257,4.45,2.011,3.146,2.439,1.304
2023,2,WR,00-0036635,Ihmir Smith-Marsette,0.0,0.1,-0.371,0.176,-0.189,-0.056,2.686,0.1,0.176,0.371,-0.076,-0.271
2023,2,WR,00-0036841,Austin Trammell,0.0,1.65,1.828,0.2,-0.189,-0.032,2.686,1.65,0.2,1.828,1.45,-0.178
2023,2,WR,00-0036849,Tutu Atwell,15.2,9.025,9.839,10.261,1.739,7.644,19.659,6.175,4.939,5.361,1.236,0.814
2023,2,WR,00-0036862,Ben Skowronek,3.1,5.55,6.194,6.376,0.49,4.876,16.458,2.45,3.276,3.094,-0.826,-0.644
2023,2,WR,00-0036900,Ja'Marr Chase,8.1,16.15,17.216,16.723,6.624,13.419,25.087,8.05,8.623,9.116,-0.573,-1.066
2023,2,WR,00-0036912,DeVonta Smith,23.1,20.8,19.47,20.068,6.047,15.582,26.47,2.3,3.032,3.63,-0.732,-1.33
2023,2,WR,00-0036913,Kadarius Toney,8.8,8.075,6.197,6.791,0.139,5.254,13.953,0.725,2.009,2.603,-1.284,-1.878
2023,2,WR,00-0036936,Rondale Moore,2.4,10.05,10.488,10.572,2.508,8.081,20.558,7.65,8.172,8.088,-0.522,-0.438
2023,2,WR,00-0036963,Amon-Ra St. Brown,14.2,13.7,14.303,14.298,4.467,13.019,25.871,0.5,0.098,0.103,0.402,0.397
2023,2,WR,00-0036980,Elijah Moore,7.1,4.65,6.658,7.336,1.204,4.913,16.449,2.45,0.236,0.442,2.214,2.008
2023,2,WR,00-0036988,Josh Palmer,4.3,3.725,6.587,6.876,0.233,4.557,16.596,0.575,2.576,2.287,-2.001,-1.712
2023,2,WR,00-0037098,Samori Toure,1.6,5.4,4.398,4.473,0.006,3.678,12.443,3.8,2.873,2.798,0.927,1.002
2023,2,WR,00-0037132,Britain Covey,0.0,0.0,0.289,0.569,-0.186,-0.01,5.147,0.0,0.569,0.289,-0.569,-0.289
2023,2,WR,00-0037238,Drake London,18.7,10.575,12.682,13.078,3.005,10.928,22.561,8.125,5.622,6.018,2.503,2.107
2023,2,WR,00-0037239,Chris Olave,14.6,12.675,12.555,12.533,2.833,10.821,22.56,1.925,2.067,2.045,-0.142,-0.12
2023,2,WR,00-0037247,George Pickens,22.7,11.6,9.094,9.118,3.051,7.908,18.814,11.1,13.582,13.606,-2.482,-2.506
2023,2,WR,00-0037257,David Bell,5.7,0.7,2.684,3.358,-0.024,2.33,11.476,5.0,2.342,3.016,2.658,1.984
2023,2,WR,00-0037261,Khalil Shakir,8.1,2.325,3.341,3.847,-0.02,2.708,12.031,5.775,4.253,4.759,1.522,1.016
2023,2,WR,00-0037382,Brandon Johnson,20.6,2.775,5.307,5.046,0.036,3.905,12.828,17.825,15.554,15.293,2.271,2.532
2023,2,WR,00-0037487,Deven Thompkins,1.1,2.8,4.18,4.381,0.096,3.948,13.982,1.7,3.281,3.08,-1.581,-1.38
